ds,ticker,y
2023-05-25 06:00:00,올림픽공원세계평화의문,0.0
2023-05-25 06:00:00,잠실역 롯데월드,0.01487
2023-05-25 07:00:00,롯데백화점에비뉴엘월드타워점,0.00943
2023-05-25 07:00:00,롯데월드몰,0.00054
2023-05-25 07:00:00,롯데월드잠실점,0.02068
2023-05-25 07:00:00,방이동 먹자골목,0.02558
2023-05-25 07:00:00,올림픽공원세계평화의문,0.17844
2023-05-25 07:00:00,잠실역 롯데월드,0.01838
2023-05-25 08:00:00,롯데백화점에비뉴엘월드타워점,0.01591
2023-05-25 08:00:00,롯데월드몰,0.00163
2023-05-25 08:00:00,롯데월드잠실점,0.0476
2023-05-25 08:00:00,방이동 먹자골목,0.02801
2023-05-25 08:00:00,올림픽공원세계평화의문,0.39735
2023-05-25 08:00:00,잠실역 롯데월드,0.02304
2023-05-25 09:00:00,롯데백화점에비뉴엘월드타워점,0.02151
2023-05-25 09:00:00,롯데월드몰,0.00163
2023-05-25 09:00:00,롯데월드잠실점,0.11588
2023-05-25 09:00:00,방이동 먹자골목,0.0296
2023-05-25 09:00:00,올림픽공원세계평화의문,0.60199
2023-05-25 09:00:00,잠실역 롯데월드,0.03349
2023-05-25 10:00:00,롯데백화점에비뉴엘월드타워점,0.07788
2023-05-25 10:00:00,롯데월드몰,0.00489
2023-05-25 10:00:00,롯데월드잠실점,0.15651
2023-05-25 10:00:00,방이동 먹자골목,0.03098
2023-05-25 10:00:00,올림픽공원세계평화의문,0.58074
2023-05-25 10:00:00,잠실역 롯데월드,0.04314
2023-05-25 11:00:00,롯데백화점에비뉴엘월드타워점,0.1404
2023-05-25 11:00:00,롯데월드몰,0.00435
2023-05-25 11:00:00,롯데월드잠실점,0.32696
2023-05-25 11:00:00,방이동 먹자골목,0.0336
2023-05-25 11:00:00,올림픽공원세계평화의문,0.59151
2023-05-25 11:00:00,잠실역 롯데월드,0.05041
2023-05-25 12:00:00,롯데백화점에비뉴엘월드타워점,0.18781
2023-05-25 12:00:00,롯데월드몰,0.00217
2023-05-25 12:00:00,롯데월드잠실점,0.45894
2023-05-25 12:00:00,방이동 먹자골목,0.03765
2023-05-25 12:00:00,올림픽공원세계평화의문,0.33913
2023-05-25 12:00:00,잠실역 롯데월드,0.05504
2023-05-25 13:00:00,롯데백화점에비뉴엘월드타워점,0.18246
2023-05-25 13:00:00,롯데월드몰,0.00706
2023-05-25 13:00:00,롯데월드잠실점,0.42745
2023-05-25 13:00:00,방이동 먹자골목,0.03457
2023-05-25 13:00:00,올림픽공원세계평화의문,0.13449
2023-05-25 13:00:00,잠실역 롯데월드,0.05744
2023-05-25 14:00:00,롯데백화점에비뉴엘월드타워점,0.17302
2023-05-25 14:00:00,롯데월드몰,0.00598
2023-05-25 14:00:00,롯데월드잠실점,0.37191
2023-05-25 14:00:00,방이동 먹자골목,0.03173
2023-05-25 14:00:00,올림픽공원세계평화의문,0.10334
2023-05-25 14:00:00,잠실역 롯데월드,0.05753
2023-05-25 15:00:00,롯데백화점에비뉴엘월드타워점,0.16071
2023-05-25 15:00:00,롯데월드몰,0.00543
2023-05-25 15:00:00,롯데월드잠실점,0.34643
2023-05-25 15:00:00,방이동 먹자골목,0.03199
2023-05-25 15:00:00,올림픽공원세계평화의문,0.09024
2023-05-25 15:00:00,잠실역 롯데월드,0.05587
2023-05-25 16:00:00,롯데백화점에비뉴엘월드타워점,0.14032
2023-05-25 16:00:00,롯데월드몰,0.00543
2023-05-25 16:00:00,롯데월드잠실점,0.32696
2023-05-25 16:00:00,방이동 먹자골목,0.03256
2023-05-25 16:00:00,올림픽공원세계평화의문,0.07656
2023-05-25 16:00:00,잠실역 롯데월드,0.05257
2023-05-25 17:00:00,롯데백화점에비뉴엘월드타워점,0.14847
2023-05-25 17:00:00,롯데월드몰,0.00652
2023-05-25 17:00:00,롯데월드잠실점,0.27863
2023-05-25 17:00:00,방이동 먹자골목,0.03479
2023-05-25 17:00:00,올림픽공원세계평화의문,0.07423
2023-05-25 17:00:00,잠실역 롯데월드,0.05042
2023-05-25 18:00:00,롯데백화점에비뉴엘월드타워점,0.1779
2023-05-25 18:00:00,롯데월드몰,0.00163
2023-05-25 18:00:00,롯데월드잠실점,0.27671
2023-05-25 18:00:00,방이동 먹자골목,0.03905
2023-05-25 18:00:00,올림픽공원세계평화의문,0.0687
2023-05-25 18:00:00,잠실역 롯데월드,0.04997
2023-05-25 19:00:00,롯데백화점에비뉴엘월드타워점,0.20668
2023-05-25 19:00:00,롯데월드몰,0.0038
2023-05-25 19:00:00,롯데월드잠실점,0.21541
2023-05-25 19:00:00,방이동 먹자골목,0.04248
2023-05-25 19:00:00,올림픽공원세계평화의문,0.06375
2023-05-25 19:00:00,잠실역 롯데월드,0.04423
2023-05-25 20:00:00,롯데백화점에비뉴엘월드타워점,0.16279
2023-05-25 20:00:00,롯데월드몰,0.00326
2023-05-25 20:00:00,롯데월드잠실점,0.06275
2023-05-25 20:00:00,방이동 먹자골목,0.04264
2023-05-25 20:00:00,올림픽공원세계평화의문,0.06753
2023-05-25 20:00:00,잠실역 롯데월드,0.03568
2023-05-25 21:00:00,롯데백화점에비뉴엘월드타워점,0.10138
2023-05-25 21:00:00,롯데월드몰,0.00054
2023-05-25 21:00:00,롯데월드잠실점,0.01755
2023-05-25 21:00:00,방이동 먹자골목,0.04154
2023-05-25 21:00:00,올림픽공원세계평화의문,0.05123
2023-05-25 21:00:00,잠실역 롯데월드,0.02579
2023-05-25 22:00:00,롯데백화점에비뉴엘월드타워점,0.03126
2023-05-25 22:00:00,롯데월드몰,0.00217
2023-05-25 22:00:00,롯데월드잠실점,0.00793
2023-05-25 22:00:00,방이동 먹자골목,0.03718
2023-05-25 22:00:00,올림픽공원세계평화의문,0.0262
2023-05-25 22:00:00,잠실역 롯데월드,0.02011
2023-05-25 23:00:00,롯데백화점에비뉴엘월드타워점,0.00312
2023-05-25 23:00:00,롯데월드몰,0.00489
2023-05-25 23:00:00,롯데월드잠실점,0.00529
2023-05-25 23:00:00,방이동 먹자골목,0.03151
2023-05-25 23:00:00,올림픽공원세계평화의문,0.00058
2023-05-25 23:00:00,잠실역 롯데월드,0.01535
2023-05-26 00:00:00,롯데백화점에비뉴엘월드타워점,0.00239
2023-05-26 00:00:00,롯데월드몰,0.00581
2023-05-26 00:00:00,롯데월드잠실점,0.00446
2023-05-26 00:00:00,방이동 먹자골목,0.02726
2023-05-26 00:00:00,올림픽공원세계평화의문,0.0
2023-05-26 00:00:00,잠실역 롯데월드,0.01283
2023-05-26 01:00:00,롯데백화점에비뉴엘월드타워점,0.00224
2023-05-26 01:00:00,롯데월드몰,0.01162
2023-05-26 01:00:00,롯데월드잠실점,0.00329
2023-05-26 01:00:00,방이동 먹자골목,0.02513
2023-05-26 01:00:00,올림픽공원세계평화의문,0.0
2023-05-26 01:00:00,잠실역 롯데월드,0.01153
2023-05-26 02:00:00,롯데백화점에비뉴엘월드타워점,0.0017
2023-05-26 02:00:00,롯데월드몰,0.00726
2023-05-26 02:00:00,롯데월드잠실점,0.00235
2023-05-26 02:00:00,방이동 먹자골목,0.02245
2023-05-26 02:00:00,올림픽공원세계평화의문,0.0
2023-05-26 02:00:00,잠실역 롯데월드,0.01151
2023-05-26 03:00:00,롯데백화점에비뉴엘월드타워점,0.0017
2023-05-26 03:00:00,롯데월드몰,0.01162
2023-05-26 03:00:00,롯데월드잠실점,0.00305
2023-05-26 03:00:00,방이동 먹자골목,0.02204
2023-05-26 03:00:00,올림픽공원세계평화의문,0.0
2023-05-26 03:00:00,잠실역 롯데월드,0.01123
2023-05-26 04:00:00,롯데백화점에비뉴엘월드타워점,0.00116
2023-05-26 04:00:00,롯데월드몰,0.00436
2023-05-26 04:00:00,롯데월드잠실점,0.00282
2023-05-26 04:00:00,방이동 먹자골목,0.02118
2023-05-26 04:00:00,올림픽공원세계평화의문,0.0
2023-05-26 04:00:00,잠실역 롯데월드,0.01139
2023-05-26 05:00:00,롯데백화점에비뉴엘월드타워점,0.00147
2023-05-26 05:00:00,롯데월드몰,0.0138
2023-05-26 05:00:00,롯데월드잠실점,0.00305
2023-05-26 05:00:00,방이동 먹자골목,0.02166
2023-05-26 05:00:00,올림픽공원세계평화의문,0.0
2023-05-26 05:00:00,잠실역 롯데월드,0.01185
2023-05-26 06:00:00,롯데백화점에비뉴엘월드타워점,0.00317
2023-05-26 06:00:00,롯데월드몰,0.01307
2023-05-26 06:00:00,롯데월드잠실점,0.0054
2023-05-26 06:00:00,방이동 먹자골목,0.02356
2023-05-26 06:00:00,올림픽공원세계평화의문,0.0
2023-05-26 06:00:00,잠실역 롯데월드,0.01489
2023-05-26 07:00:00,롯데백화점에비뉴엘월드타워점,0.00981
2023-05-26 07:00:00,롯데월드몰,0.00581
2023-05-26 07:00:00,롯데월드잠실점,0.01924
2023-05-26 07:00:00,방이동 먹자골목,0.02487
2023-05-26 07:00:00,올림픽공원세계평화의문,0.03069
2023-05-26 07:00:00,잠실역 롯데월드,0.01727
2023-05-26 08:00:00,롯데백화점에비뉴엘월드타워점,0.01675
2023-05-26 08:00:00,롯데월드몰,0.0029
2023-05-26 08:00:00,롯데월드잠실점,0.04294
2023-05-26 08:00:00,방이동 먹자골목,0.02763
2023-05-26 08:00:00,올림픽공원세계평화의문,0.0647
2023-05-26 08:00:00,잠실역 롯데월드,0.02436
2023-05-26 09:00:00,롯데백화점에비뉴엘월드타워점,0.03158
2023-05-26 09:00:00,롯데월드몰,0.00363
2023-05-26 09:00:00,롯데월드잠실점,0.10301
2023-05-26 09:00:00,방이동 먹자골목,0.02947
2023-05-26 09:00:00,올림픽공원세계평화의문,0.08215
2023-05-26 09:00:00,잠실역 롯데월드,0.03384
2023-05-26 10:00:00,롯데백화점에비뉴엘월드타워점,0.05884
2023-05-26 10:00:00,롯데월드몰,0.00653
2023-05-26 10:00:00,롯데월드잠실점,0.14619
2023-05-26 10:00:00,방이동 먹자골목,0.0302
2023-05-26 10:00:00,올림픽공원세계평화의문,0.10291
2023-05-26 10:00:00,잠실역 롯데월드,0.04166
2023-05-26 11:00:00,롯데백화점에비뉴엘월드타워점,0.10964
2023-05-26 11:00:00,롯데월드몰,0.00436
2023-05-26 11:00:00,롯데월드잠실점,0.30176
2023-05-26 11:00:00,방이동 먹자골목,0.03343
2023-05-26 11:00:00,올림픽공원세계평화의문,0.09629
2023-05-26 11:00:00,잠실역 롯데월드,0.04951
2023-05-26 12:00:00,롯데백화점에비뉴엘월드타워점,0.15643
2023-05-26 12:00:00,롯데월드몰,0.00145
2023-05-26 12:00:00,롯데월드잠실점,0.41603
2023-05-26 12:00:00,방이동 먹자골목,0.03568
2023-05-26 12:00:00,올림픽공원세계평화의문,0.08997
2023-05-26 12:00:00,잠실역 롯데월드,0.05841
2023-05-26 13:00:00,롯데백화점에비뉴엘월드타워점,0.16631
2023-05-26 13:00:00,롯데월드몰,0.00508
2023-05-26 13:00:00,롯데월드잠실점,0.41885
2023-05-26 13:00:00,방이동 먹자골목,0.03332
2023-05-26 13:00:00,올림픽공원세계평화의문,0.08937
2023-05-26 13:00:00,잠실역 롯데월드,0.06171
2023-05-26 14:00:00,롯데백화점에비뉴엘월드타워점,0.16176
2023-05-26 14:00:00,롯데월드몰,0.00363
2023-05-26 14:00:00,롯데월드잠실점,0.3989
2023-05-26 14:00:00,방이동 먹자골목,0.03257
2023-05-26 14:00:00,올림픽공원세계평화의문,0.09208
2023-05-26 14:00:00,잠실역 롯데월드,0.06276
2023-05-26 15:00:00,롯데백화점에비뉴엘월드타워점,0.15906
2023-05-26 15:00:00,롯데월드몰,0.00508
2023-05-26 15:00:00,롯데월드잠실점,0.38717
2023-05-26 15:00:00,방이동 먹자골목,0.0319
2023-05-26 15:00:00,올림픽공원세계평화의문,0.07432
2023-05-26 15:00:00,잠실역 롯데월드,0.06246
2023-05-26 16:00:00,롯데백화점에비뉴엘월드타워점,0.1633
2023-05-26 16:00:00,롯데월드몰,0.00436
2023-05-26 16:00:00,롯데월드잠실점,0.35948
2023-05-26 16:00:00,방이동 먹자골목,0.03176
2023-05-26 16:00:00,올림픽공원세계평화의문,0.08034
2023-05-26 16:00:00,잠실역 롯데월드,0.06257
2023-05-26 17:00:00,롯데백화점에비뉴엘월드타워점,0.17149
2023-05-26 17:00:00,롯데월드몰,0.00581
2023-05-26 17:00:00,롯데월드잠실점,0.34306
2023-05-26 17:00:00,방이동 먹자골목,0.03477
2023-05-26 17:00:00,올림픽공원세계평화의문,0.07884
2023-05-26 17:00:00,잠실역 롯데월드,0.05897
2023-05-26 18:00:00,롯데백화점에비뉴엘월드타워점,0.19751
2023-05-26 18:00:00,롯데월드몰,0.00145
2023-05-26 18:00:00,롯데월드잠실점,0.32264
2023-05-26 18:00:00,방이동 먹자골목,0.04003
2023-05-26 18:00:00,올림픽공원세계평화의문,0.08215
2023-05-26 18:00:00,잠실역 롯데월드,0.06196
2023-05-26 19:00:00,롯데백화점에비뉴엘월드타워점,0.22638
2023-05-26 19:00:00,롯데월드몰,0.00145
2023-05-26 19:00:00,롯데월드잠실점,0.27008
2023-05-26 19:00:00,방이동 먹자골목,0.04369
2023-05-26 19:00:00,올림픽공원세계평화의문,0.07884
2023-05-26 19:00:00,잠실역 롯데월드,0.0519
2023-05-26 20:00:00,롯데백화점에비뉴엘월드타워점,0.18569
2023-05-26 20:00:00,롯데월드몰,0.00508
2023-05-26 20:00:00,롯데월드잠실점,0.12718
2023-05-26 20:00:00,방이동 먹자골목,0.04534
2023-05-26 20:00:00,올림픽공원세계평화의문,0.06861
2023-05-26 20:00:00,잠실역 롯데월드,0.04431
2023-05-26 21:00:00,롯데백화점에비뉴엘월드타워점,0.12624
2023-05-26 21:00:00,롯데월드몰,0.00436
2023-05-26 21:00:00,롯데월드잠실점,0.01783
2023-05-26 21:00:00,방이동 먹자골목,0.04381
2023-05-26 21:00:00,올림픽공원세계평화의문,0.06891
2023-05-26 21:00:00,잠실역 롯데월드,0.03429
2023-05-26 22:00:00,롯데백화점에비뉴엘월드타워점,0.05227
2023-05-26 22:00:00,롯데월드몰,0.0029
2023-05-26 22:00:00,롯데월드잠실점,0.01009
2023-05-26 22:00:00,방이동 먹자골목,0.04064
2023-05-26 22:00:00,올림픽공원세계평화의문,0.04303
2023-05-26 22:00:00,잠실역 롯데월드,0.02384
2023-05-26 23:00:00,롯데백화점에비뉴엘월드타워점,0.00463
2023-05-26 23:00:00,롯데월드몰,0.01162
2023-05-26 23:00:00,롯데월드잠실점,0.00587
2023-05-26 23:00:00,방이동 먹자골목,0.03571
2023-05-26 23:00:00,올림픽공원세계평화의문,0.00181
2023-05-26 23:00:00,잠실역 롯데월드,0.01663
2023-05-27 00:00:00,롯데백화점에비뉴엘월드타워점,0.00233
2023-05-27 00:00:00,롯데월드몰,0.01009
2023-05-27 00:00:00,롯데월드잠실점,0.00326
2023-05-27 00:00:00,방이동 먹자골목,0.03081
2023-05-27 00:00:00,올림픽공원세계평화의문,0.0
2023-05-27 00:00:00,잠실역 롯데월드,0.01325
2023-05-27 01:00:00,롯데백화점에비뉴엘월드타워점,0.0024
2023-05-27 01:00:00,롯데월드몰,0.0137
2023-05-27 01:00:00,롯데월드잠실점,0.00233
2023-05-27 01:00:00,방이동 먹자골목,0.02843
2023-05-27 01:00:00,올림픽공원세계평화의문,0.0
2023-05-27 01:00:00,잠실역 롯데월드,0.01192
2023-05-27 02:00:00,롯데백화점에비뉴엘월드타워점,0.00191
2023-05-27 02:00:00,롯데월드몰,0.00361
2023-05-27 02:00:00,롯데월드잠실점,0.0028
2023-05-27 02:00:00,방이동 먹자골목,0.02415
2023-05-27 02:00:00,올림픽공원세계평화의문,0.0
2023-05-27 02:00:00,잠실역 롯데월드,0.01166
2023-05-27 03:00:00,롯데백화점에비뉴엘월드타워점,0.00169
2023-05-27 03:00:00,롯데월드몰,0.01298
2023-05-27 03:00:00,롯데월드잠실점,0.00233
2023-05-27 03:00:00,방이동 먹자골목,0.02251
2023-05-27 03:00:00,올림픽공원세계평화의문,0.0
2023-05-27 03:00:00,잠실역 롯데월드,0.01139
2023-05-27 04:00:00,롯데백화점에비뉴엘월드타워점,0.00162
2023-05-27 04:00:00,롯데월드몰,0.00577
2023-05-27 04:00:00,롯데월드잠실점,0.00233
2023-05-27 04:00:00,방이동 먹자골목,0.02049
2023-05-27 04:00:00,올림픽공원세계평화의문,0.0
2023-05-27 04:00:00,잠실역 롯데월드,0.01159
2023-05-27 05:00:00,롯데백화점에비뉴엘월드타워점,0.00191
2023-05-27 05:00:00,롯데월드몰,0.00865
2023-05-27 05:00:00,롯데월드잠실점,0.00396
2023-05-27 05:00:00,방이동 먹자골목,0.02166
2023-05-27 05:00:00,올림픽공원세계평화의문,0.0
2023-05-27 05:00:00,잠실역 롯데월드,0.01198
2023-05-27 06:00:00,롯데백화점에비뉴엘월드타워점,0.00565
2023-05-27 06:00:00,롯데월드몰,0.01442
2023-05-27 06:00:00,롯데월드잠실점,0.00793
2023-05-27 06:00:00,방이동 먹자골목,0.02268
2023-05-27 06:00:00,올림픽공원세계평화의문,0.0
2023-05-27 06:00:00,잠실역 롯데월드,0.01536
2023-05-27 07:00:00,롯데백화점에비뉴엘월드타워점,0.00621
2023-05-27 07:00:00,롯데월드몰,0.00144
2023-05-27 07:00:00,롯데월드잠실점,0.02122
2023-05-27 07:00:00,방이동 먹자골목,0.02313
2023-05-27 07:00:00,올림픽공원세계평화의문,0.0371
2023-05-27 07:00:00,잠실역 롯데월드,0.0179
2023-05-27 08:00:00,롯데백화점에비뉴엘월드타워점,0.01016
2023-05-27 08:00:00,롯데월드몰,0.00216
2023-05-27 08:00:00,롯데월드잠실점,0.04291
2023-05-27 08:00:00,방이동 먹자골목,0.02361
2023-05-27 08:00:00,올림픽공원세계평화의문,0.0511
2023-05-27 08:00:00,잠실역 롯데월드,0.0192
2023-05-27 09:00:00,롯데백화점에비뉴엘월드타워점,0.02244
2023-05-27 09:00:00,롯데월드몰,0.00144
2023-05-27 09:00:00,롯데월드잠실점,0.16814
2023-05-27 09:00:00,방이동 먹자골목,0.02521
2023-05-27 09:00:00,올림픽공원세계평화의문,0.06334
2023-05-27 09:00:00,잠실역 롯데월드,0.02894
2023-05-27 10:00:00,롯데백화점에비뉴엘월드타워점,0.06344
2023-05-27 10:00:00,롯데월드몰,0.00361
2023-05-27 10:00:00,롯데월드잠실점,0.1728
2023-05-27 10:00:00,방이동 먹자골목,0.02541
2023-05-27 10:00:00,올림픽공원세계평화의문,0.10604
2023-05-27 10:00:00,잠실역 롯데월드,0.04106
2023-05-27 11:00:00,롯데백화점에비뉴엘월드타워점,0.15073
2023-05-27 11:00:00,롯데월드몰,0.00577
2023-05-27 11:00:00,롯데월드잠실점,0.35143
2023-05-27 11:00:00,방이동 먹자골목,0.02733
2023-05-27 11:00:00,올림픽공원세계평화의문,0.10674
2023-05-27 11:00:00,잠실역 롯데월드,0.05389
2023-05-27 12:00:00,롯데백화점에비뉴엘월드타워점,0.2311
2023-05-27 12:00:00,롯데월드몰,0.00793
2023-05-27 12:00:00,롯데월드잠실점,0.5205
2023-05-27 12:00:00,방이동 먹자골목,0.02739
2023-05-27 12:00:00,올림픽공원세계평화의문,0.09729
2023-05-27 12:00:00,잠실역 롯데월드,0.06276
2023-05-27 13:00:00,롯데백화점에비뉴엘월드타워점,0.32932
2023-05-27 13:00:00,롯데월드몰,0.01226
2023-05-27 13:00:00,롯데월드잠실점,0.59815
2023-05-27 13:00:00,방이동 먹자골목,0.02857
2023-05-27 13:00:00,올림픽공원세계평화의문,0.12809
2023-05-27 13:00:00,잠실역 롯데월드,0.07054
2023-05-27 14:00:00,롯데백화점에비뉴엘월드타워점,0.38055
2023-05-27 14:00:00,롯데월드몰,0.02451
2023-05-27 14:00:00,롯데월드잠실점,0.65039
2023-05-27 14:00:00,방이동 먹자골목,0.02955
2023-05-27 14:00:00,올림픽공원세계평화의문,0.10394
2023-05-27 14:00:00,잠실역 롯데월드,0.07714
2023-05-27 15:00:00,롯데백화점에비뉴엘월드타워점,0.39925
2023-05-27 15:00:00,롯데월드몰,0.02091
2023-05-27 15:00:00,롯데월드잠실점,0.66368
2023-05-27 15:00:00,방이동 먹자골목,0.02932
2023-05-27 15:00:00,올림픽공원세계평화의문,0.10954
2023-05-27 15:00:00,잠실역 롯데월드,0.08117
2023-05-27 16:00:00,롯데백화점에비뉴엘월드타워점,0.42035
2023-05-27 16:00:00,롯데월드몰,0.02019
2023-05-27 16:00:00,롯데월드잠실점,0.66088
2023-05-27 16:00:00,방이동 먹자골목,0.03127
2023-05-27 16:00:00,올림픽공원세계평화의문,0.10919
2023-05-27 16:00:00,잠실역 롯데월드,0.08649
2023-05-27 17:00:00,롯데백화점에비뉴엘월드타워점,0.39325
2023-05-27 17:00:00,롯데월드몰,0.01875
2023-05-27 17:00:00,롯데월드잠실점,0.64572
2023-05-27 17:00:00,방이동 먹자골목,0.03527
2023-05-27 17:00:00,올림픽공원세계평화의문,0.07839
2023-05-27 17:00:00,잠실역 롯데월드,0.08087
2023-05-27 18:00:00,롯데백화점에비뉴엘월드타워점,0.36461
2023-05-27 18:00:00,롯데월드몰,0.01586
2023-05-27 18:00:00,롯데월드잠실점,0.60352
2023-05-27 18:00:00,방이동 먹자골목,0.03872
2023-05-27 18:00:00,올림픽공원세계평화의문,0.06159
2023-05-27 18:00:00,잠실역 롯데월드,0.07401
2023-05-27 19:00:00,롯데백화점에비뉴엘월드타워점,0.3313
2023-05-27 19:00:00,롯데월드몰,0.01009
2023-05-27 19:00:00,롯데월드잠실점,0.43281
2023-05-27 19:00:00,방이동 먹자골목,0.04072
2023-05-27 19:00:00,올림픽공원세계평화의문,0.035
2023-05-27 19:00:00,잠실역 롯데월드,0.06093
2023-05-27 20:00:00,롯데백화점에비뉴엘월드타워점,0.24267
2023-05-27 20:00:00,롯데월드몰,0.00649
2023-05-27 20:00:00,롯데월드잠실점,0.20102
2023-05-27 20:00:00,방이동 먹자골목,0.04141
2023-05-27 20:00:00,올림픽공원세계평화의문,0.0301
2023-05-27 20:00:00,잠실역 롯데월드,0.04944
2023-05-27 21:00:00,롯데백화점에비뉴엘월드타워점,0.14162
2023-05-27 21:00:00,롯데월드몰,0.00288
2023-05-27 21:00:00,롯데월드잠실점,0.02309
2023-05-27 21:00:00,방이동 먹자골목,0.03996
2023-05-27 21:00:00,올림픽공원세계평화의문,0.0168
2023-05-27 21:00:00,잠실역 롯데월드,0.03468
2023-05-27 22:00:00,롯데백화점에비뉴엘월드타워점,0.03387
2023-05-27 22:00:00,롯데월드몰,0.00216
2023-05-27 22:00:00,롯데월드잠실점,0.01026
2023-05-27 22:00:00,방이동 먹자골목,0.03686
2023-05-27 22:00:00,올림픽공원세계평화의문,0.0168
2023-05-27 22:00:00,잠실역 롯데월드,0.0201
2023-05-27 23:00:00,롯데백화점에비뉴엘월드타워점,0.0036
2023-05-27 23:00:00,롯데월드몰,0.00937
2023-05-27 23:00:00,롯데월드잠실점,0.00396
2023-05-27 23:00:00,방이동 먹자골목,0.03242
2023-05-27 23:00:00,올림픽공원세계평화의문,0.00105
2023-05-27 23:00:00,잠실역 롯데월드,0.01449
2023-05-28 00:00:00,롯데백화점에비뉴엘월드타워점,0.0019
2023-05-28 00:00:00,롯데월드몰,0.00521
2023-05-28 00:00:00,롯데월드잠실점,0.00243
2023-05-28 00:00:00,방이동 먹자골목,0.02823
2023-05-28 00:00:00,올림픽공원세계평화의문,0.0
2023-05-28 00:00:00,잠실역 롯데월드,0.01236
2023-05-28 01:00:00,롯데백화점에비뉴엘월드타워점,0.00163
2023-05-28 01:00:00,롯데월드몰,0.00347
2023-05-28 01:00:00,롯데월드잠실점,0.00287
2023-05-28 01:00:00,방이동 먹자골목,0.02621
2023-05-28 01:00:00,올림픽공원세계평화의문,0.0
2023-05-28 01:00:00,잠실역 롯데월드,0.01131
2023-05-28 02:00:00,롯데백화점에비뉴엘월드타워점,0.00129
2023-05-28 02:00:00,롯데월드몰,0.00231
2023-05-28 02:00:00,롯데월드잠실점,0.00198
2023-05-28 02:00:00,방이동 먹자골목,0.02295
2023-05-28 02:00:00,올림픽공원세계평화의문,0.0
2023-05-28 02:00:00,잠실역 롯데월드,0.0112
2023-05-28 03:00:00,롯데백화점에비뉴엘월드타워점,0.00163
2023-05-28 03:00:00,롯데월드몰,0.00578
2023-05-28 03:00:00,롯데월드잠실점,0.00221
2023-05-28 03:00:00,방이동 먹자골목,0.02214
2023-05-28 03:00:00,올림픽공원세계평화의문,0.0
2023-05-28 03:00:00,잠실역 롯데월드,0.0112
2023-05-28 04:00:00,롯데백화점에비뉴엘월드타워점,0.00156
2023-05-28 04:00:00,롯데월드몰,0.00174
2023-05-28 04:00:00,롯데월드잠실점,0.00221
2023-05-28 04:00:00,방이동 먹자골목,0.02088
2023-05-28 04:00:00,올림픽공원세계평화의문,0.0
2023-05-28 04:00:00,잠실역 롯데월드,0.01115
2023-05-28 05:00:00,롯데백화점에비뉴엘월드타워점,0.00129
2023-05-28 05:00:00,롯데월드몰,0.00116
2023-05-28 05:00:00,롯데월드잠실점,0.00243
2023-05-28 05:00:00,방이동 먹자골목,0.02017
2023-05-28 05:00:00,올림픽공원세계평화의문,0.0
2023-05-28 05:00:00,잠실역 롯데월드,0.01103
2023-05-28 06:00:00,롯데백화점에비뉴엘월드타워점,0.00224
2023-05-28 06:00:00,롯데월드몰,0.00231
2023-05-28 06:00:00,롯데월드잠실점,0.00595
2023-05-28 06:00:00,방이동 먹자골목,0.01982
2023-05-28 06:00:00,올림픽공원세계평화의문,0.0
2023-05-28 06:00:00,잠실역 롯데월드,0.01255
2023-05-28 07:00:00,롯데백화점에비뉴엘월드타워점,0.00543
2023-05-28 07:00:00,롯데월드몰,0.00058
2023-05-28 07:00:00,롯데월드잠실점,0.02029
2023-05-28 07:00:00,방이동 먹자골목,0.02098
2023-05-28 07:00:00,올림픽공원세계평화의문,0.00633
2023-05-28 07:00:00,잠실역 롯데월드,0.01354
2023-05-28 08:00:00,롯데백화점에비뉴엘월드타워점,0.00768
2023-05-28 08:00:00,롯데월드몰,0.00058
2023-05-28 08:00:00,롯데월드잠실점,0.03308
2023-05-28 08:00:00,방이동 먹자골목,0.02162
2023-05-28 08:00:00,올림픽공원세계평화의문,0.0228
2023-05-28 08:00:00,잠실역 롯데월드,0.01625
2023-05-28 09:00:00,롯데백화점에비뉴엘월드타워점,0.02051
2023-05-28 09:00:00,롯데월드몰,0.00058
2023-05-28 09:00:00,롯데월드잠실점,0.12306
2023-05-28 09:00:00,방이동 먹자골목,0.0224
2023-05-28 09:00:00,올림픽공원세계평화의문,0.03356
2023-05-28 09:00:00,잠실역 롯데월드,0.02473
2023-05-28 10:00:00,롯데백화점에비뉴엘월드타워점,0.06216
2023-05-28 10:00:00,롯데월드몰,0.00116
2023-05-28 10:00:00,롯데월드잠실점,0.15857
2023-05-28 10:00:00,방이동 먹자골목,0.02334
2023-05-28 10:00:00,올림픽공원세계평화의문,0.05604
2023-05-28 10:00:00,잠실역 롯데월드,0.03589
2023-05-28 11:00:00,롯데백화점에비뉴엘월드타워점,0.16031
2023-05-28 11:00:00,롯데월드몰,0.00231
2023-05-28 11:00:00,롯데월드잠실점,0.31912
2023-05-28 11:00:00,방이동 먹자골목,0.02448
2023-05-28 11:00:00,올림픽공원세계평화의문,0.07915
2023-05-28 11:00:00,잠실역 롯데월드,0.04664
2023-05-28 12:00:00,롯데백화점에비뉴엘월드타워점,0.24713
2023-05-28 12:00:00,롯데월드몰,0.01041
2023-05-28 12:00:00,롯데월드잠실점,0.4596
2023-05-28 12:00:00,방이동 먹자골목,0.02592
2023-05-28 12:00:00,올림픽공원세계평화의문,0.08169
